dept_id,store_id,date,month,special_date,year,sales_sum,sell_price_avg,week_number,fuel_value,temperature_avg,CPI,prediction,error,error_decile,abs_error_decile,relative_error
FOODS_2,TX_2,2016-04-29T00:00:00.000Z,4,,2016,377,4.132939691856579,17,2.265,26.39,247.906,381.94202,4.942029681331292,8,0,0.013108832045971595
FOODS_2,TX_1,2016-04-25T00:00:00.000Z,4,,2016,278,4.134723611063694,17,2.265,26.11,247.906,322.6694,44.669414469376306,8,0,0.16068134701214498
FOODS_2,CA_3,2016-04-25T00:00:00.000Z,4,,2016,683,4.213718584883752,17,2.265,13.89,247.906,682.89935,-0.10067313901345187,8,0,-1.4739844657899248E-4
FOODS_2,WI_3,2016-05-22T00:00:00.000Z,5,,2016,574,4.218592958084902,20,2.345,18.33,247.575,417.216,-156.7840102439343,6,2,-0.27314287498943257
FOODS_2,WI_3,2016-05-18T00:00:00.000Z,5,,2016,459,4.218844214126692,20,2.345,10.28,247.575,418.58954,-40.4104631482453,7,0,-0.08804022472384597
FOODS_2,CA_4,2016-05-09T00:00:00.000Z,5,,2016,474,4.227638186372105,19,2.325,15.84,247.575,405.9371,-68.06288260844104,7,1,-0.14359257934270261
FOODS_2,WI_1,2016-05-03T00:00:00.000Z,5,,2016,634,4.218165822214817,18,2.342,11.66,247.575,592.8553,-41.14473431007298,7,0,-0.06489705727140849
FOODS_2,TX_1,2016-05-03T00:00:00.000Z,5,,2016,434,4.142386928125841,18,2.342,19.17,247.575,397.00476,-36.99525106007451,7,0,-0.08524251396330532
FOODS_2,WI_3,2016-05-02T00:00:00.000Z,5,,2016,694,4.218994967751766,18,2.342,10.56,247.575,525.2706,-168.72935566982653,5,2,-0.243125872723093
FOODS_2,TX_3,2016-04-25T00:00:00.000Z,4,,2016,482,4.137437179609758,17,2.265,26.11,247.906,461.23526,-20.76475392089526,8,0,-0.04308040232550884
FOODS_2,CA_3,2016-04-30T00:00:00.000Z,4,Pesach End,2016,731,4.227286425517432,17,2.265,20.56,247.906,699.59863,-31.401370182057576,7,0,-0.04295673075520872
FOODS_2,WI_2,2016-05-17T00:00:00.000Z,5,,2016,1023,4.2166331591618125,20,2.345,10.0,247.575,837.867,-185.13300709278144,5,3,-0.1809706814201187
FOODS_2,TX_3,2016-05-14T00:00:00.000Z,5,,2016,522,4.141909541047398,19,2.325,22.22,247.575,577.2267,55.22669723148897,9,0,0.10579827055840799
FOODS_2,CA_4,2016-05-10T00:00:00.000Z,5,,2016,388,4.227638186372105,19,2.325,17.22,247.575,328.64655,-59.35344536236687,7,0,-0.1529727973256878
FOODS_2,CA_4,2016-04-29T00:00:00.000Z,4,,2016,319,4.226783914931455,17,2.265,17.22,247.906,340.75995,21.75995390151394,8,0,0.06821302163483993
FOODS_2,WI_2,2016-04-27T00:00:00.000Z,4,,2016,779,4.2170351688286765,17,2.265,7.22,247.906,786.1637,7.163670825165468,8,0,0.009195983087503811
FOODS_2,WI_2,2016-04-26T00:00:00.000Z,4,,2016,843,4.2170351688286765,17,2.265,6.94,247.906,803.521,-39.47900126512843,7,0,-0.0468315554746482
FOODS_2,CA_2,2016-04-25T00:00:00.000Z,4,,2016,444,4.203115575127865,17,2.265,13.89,247.906,458.1674,14.167386478112746,8,0,0.03190852810385754
FOODS_2,CA_1,2016-04-30T00:00:00.000Z,4,Pesach End,2016,653,4.227537683955389,17,2.265,20.56,247.906,546.07263,-106.92735207073713,6,1,-0.1637478592201181
FOODS_2,TX_1,2016-05-20T00:00:00.000Z,5,,2016,313,4.142160797388709,20,2.345,22.5,247.575,309.9103,-3.089704241474749,8,0,-0.009871259557427313
FOODS_2,WI_1,2016-05-17T00:00:00.000Z,5,,2016,602,4.217763812547952,20,2.345,10.0,247.575,512.68176,-89.31824384197989,7,1,-0.14836917581724235
FOODS_2,TX_3,2016-05-15T00:00:00.000Z,5,,2016,779,4.141909541047398,19,2.325,19.44,247.575,665.65125,-113.34876877696036,6,1,-0.14550547981638043
FOODS_2,CA_3,2016-05-15T00:00:00.000Z,5,,2016,919,4.229648234706429,19,2.325,18.34,247.575,795.96606,-123.03392461687588,6,2,-0.13387804637309672
FOODS_2,TX_1,2016-05-11T00:00:00.000Z,5,,2016,428,4.143643209532876,19,2.325,24.44,247.575,358.55096,-69.44904983876853,7,1,-0.16226413513730964
FOODS_2,TX_1,2016-05-09T00:00:00.000Z,5,,2016,428,4.143643209532876,19,2.325,25.0,247.575,421.0185,-6.98149241495571,8,0,-0.01631189816578437
FOODS_2,CA_3,2016-05-03T00:00:00.000Z,5,,2016,673,4.227286425517432,18,2.342,17.23,247.575,761.94995,88.94995554245179,9,1,0.1321693247287545
FOODS_2,CA_2,2016-04-29T00:00:00.000Z,4,,2016,421,4.203115575127865,17,2.265,17.22,247.906,421.29413,0.2941378881636183,8,0,6.986648174907798E-4
FOODS_2,CA_1,2016-04-27T00:00:00.000Z,4,,2016,412,4.227562810158609,17,2.265,13.34,247.906,405.90225,-6.0977356036622155,8,0,-0.014800329135102465
FOODS_2,TX_3,2016-04-30T00:00:00.000Z,4,Pesach End,2016,357,4.131934666304133,17,2.265,24.44,247.906,450.28772,93.28770903606664,9,1,0.2613101093447245
FOODS_2,WI_3,2016-05-17T00:00:00.000Z,5,,2016,477,4.218844214126692,20,2.345,10.0,247.575,468.3429,-8.65710586446312,8,0,-0.018149068898245534
FOODS_2,TX_3,2016-05-11T00:00:00.000Z,5,,2016,569,4.1303768773474285,19,2.325,24.44,247.575,468.60736,-100.39264981341182,6,1,-0.17643699439966928
FOODS_2,WI_2,2016-05-09T00:00:00.000Z,5,,2016,1826,4.2171356712453925,19,2.325,11.94,247.575,1267.1224,-558.8775692545701,0,9,-0.3060665768097317
FOODS_2,TX_3,2016-05-05T00:00:00.000Z,5,Cinco De Mayo,2016,523,4.131934666304133,18,2.342,23.34,247.575,457.04486,-65.95514803729759,7,1,-0.12610926966978506
FOODS_2,TX_1,2016-05-01T00:00:00.000Z,5,OrthodoxEaster,2016,438,4.142386928125841,17,2.265,22.22,247.575,436.35303,-1.646986215895481,8,0,-0.0037602425020444776
FOODS_2,WI_2,2016-04-30T00:00:00.000Z,4,Pesach End,2016,886,4.2170351688286765,17,2.265,7.5,247.906,777.39996,-108.60001646739704,6,1,-0.12257338201737815
FOODS_2,CA_2,2016-05-18T00:00:00.000Z,5,,2016,400,4.229849241336986,20,2.345,23.33,247.575,380.60013,-19.399878642667716,8,0,-0.048499696606669286
FOODS_2,WI_3,2016-05-15T00:00:00.000Z,5,,2016,946,4.218844214126692,19,2.325,6.66,247.575,730.6784,-215.3215804280943,5,3,-0.2276126643003111
FOODS_2,CA_1,2016-04-29T00:00:00.000Z,4,,2016,463,4.227562810158609,17,2.265,17.22,247.906,483.71542,20.71543550823793,8,0,0.04474176135688538
FOODS_2,TX_2,2016-04-25T00:00:00.000Z,4,,2016,467,4.132939691856579,17,2.265,26.11,247.906,403.6073,-63.39269020400411,7,1,-0.13574451863812442
FOODS_2,CA_3,2016-05-08T00:00:00.000Z,5,Mother's day,2016,855,4.229648234706429,18,2.342,17.5,247.575,793.47565,-61.52436560095964,7,1,-0.07195832234030368
FOODS_2,CA_4,2016-05-01T00:00:00.000Z,5,OrthodoxEaster,2016,536,4.22804019633849,17,2.265,21.39,247.575,387.60977,-148.390230041895,6,2,-0.27684744410801304
FOODS_2,CA_4,2016-04-30T00:00:00.000Z,4,Pesach End,2016,380,4.22804019633849,17,2.265,20.56,247.906,381.10687,1.1068588360433296,8,0,0.002912786410640341
FOODS_2,WI_1,2016-05-21T00:00:00.000Z,5,,2016,672,4.217763812547952,20,2.345,15.84,247.575,663.20996,-8.790043042033517,8,0,-0.013080421193502258
FOODS_2,WI_2,2016-05-18T00:00:00.000Z,5,,2016,924,4.2166331591618125,20,2.345,10.28,247.575,766.0088,-157.9911905322208,6,2,-0.1709861369396329
FOODS_2,CA_4,2016-05-06T00:00:00.000Z,5,,2016,337,4.22804019633849,18,2.342,15.27,247.575,321.65616,-15.343837725974538,8,0,-0.04553067574473157
FOODS_2,CA_2,2016-04-28T00:00:00.000Z,4,,2016,376,4.203115575127865,17,2.265,16.39,247.906,365.53503,-10.464973602778628,8,0,-0.02783237660313465
FOODS_2,WI_1,2016-05-08T00:00:00.000Z,5,Mother's day,2016,704,4.218266324631533,18,2.342,11.94,247.575,766.5282,62.52819380821029,9,1,0.08881845711393507
FOODS_2,WI_3,2016-05-20T00:00:00.000Z,5,,2016,567,4.218844214126692,20,2.345,13.33,247.575,430.3556,-136.6444088910929,6,2,-0.24099543014302097
FOODS_2,WI_1,2016-05-16T00:00:00.000Z,5,,2016,587,4.217763812547952,20,2.345,15.28,247.575,607.1679,20.16792076513491,8,0,0.03435761629494874
FOODS_2,WI_1,2016-05-15T00:00:00.000Z,5,,2016,1068,4.217763812547952,19,2.325,6.66,247.575,886.7196,-181.28041669560173,5,3,-0.1697382178797769
FOODS_2,CA_3,2016-05-13T00:00:00.000Z,5,,2016,718,4.229648234706429,19,2.325,17.23,247.575,631.76575,-86.23424569782082,7,1,-0.12010340626437441
FOODS_2,WI_2,2016-05-10T00:00:00.000Z,5,,2016,1191,4.2171356712453925,19,2.325,10.27,247.575,1072.9851,-118.01487591411819,6,1,-0.09908889665333181
FOODS_2,CA_2,2016-05-03T00:00:00.000Z,5,,2016,459,4.219798988882621,18,2.342,17.23,247.575,428.15945,-30.840543203224343,7,0,-0.06719072593295064
FOODS_2,WI_3,2016-04-27T00:00:00.000Z,4,,2016,340,4.218994967751766,17,2.265,7.22,247.906,403.48346,63.48344660993996,9,1,0.1867160194409999
FOODS_2,WI_2,2016-04-25T00:00:00.000Z,4,,2016,744,4.2170351688286765,17,2.265,16.39,247.906,816.2177,72.2176844850444,9,1,0.09706678022183388
FOODS_2,CA_4,2016-04-25T00:00:00.000Z,4,,2016,408,4.226783914931455,17,2.265,13.89,247.906,373.529,-34.47099844716723,7,0,-0.08448774129207655
FOODS_2,TX_3,2016-05-01T00:00:00.000Z,5,OrthodoxEaster,2016,652,4.131934666304133,17,2.265,22.22,247.575,584.83167,-67.1683253137619,7,1,-0.10301890385546303
FOODS_2,WI_2,2016-05-15T00:00:00.000Z,5,,2016,2011,4.2166331591618125,19,2.325,6.66,247.575,1410.1814,-600.8185776876023,0,9,-0.29876607542894196
FOODS_2,WI_2,2016-05-03T00:00:00.000Z,5,,2016,1470,4.2170351688286765,18,2.342,11.66,247.575,1256.1859,-213.8140286428536,5,3,-0.14545172016520652
FOODS_2,TX_2,2016-05-03T00:00:00.000Z,5,,2016,434,4.137160797551949,18,2.342,19.17,247.575,452.55405,18.554035820306865,8,0,0.042751234609001994
FOODS_2,WI_1,2016-04-28T00:00:00.000Z,4,,2016,481,4.218165822214817,17,2.265,5.28,247.906,488.77463,7.774622291985793,8,0,0.01616345590849437
FOODS_2,TX_1,2016-05-05T00:00:00.000Z,5,Cinco De Mayo,2016,300,4.142386928125841,18,2.342,23.34,247.575,361.25504,61.255048278473225,9,1,0.20418349426157742
FOODS_2,CA_2,2016-05-17T00:00:00.000Z,5,,2016,460,4.229849241336986,20,2.345,22.5,247.575,371.53253,-88.46745597776282,7,1,-0.19232055647339744
FOODS_2,WI_2,2016-05-12T00:00:00.000Z,5,,2016,1547,4.2171356712453925,19,2.325,14.72,247.575,1237.1055,-309.8944776729095,4,5,-0.2003196365047896
FOODS_2,CA_4,2016-04-26T00:00:00.000Z,4,,2016,354,4.226783914931455,17,2.265,13.61,247.906,344.15982,-9.840187473790422,8,0,-0.027797139756470118
FOODS_2,TX_2,2016-05-05T00:00:00.000Z,5,Cinco De Mayo,2016,345,4.137160797551949,18,2.342,23.34,247.575,405.58243,60.58243978263374,9,1,0.17560127473227172
FOODS_2,WI_2,2016-05-22T00:00:00.000Z,5,,2016,836,4.2166331591618125,20,2.345,18.33,247.575,712.59174,-123.4082818363712,6,2,-0.14761756200522871
FOODS_2,CA_1,2016-05-21T00:00:00.000Z,5,,2016,627,4.227135674288524,20,2.345,13.88,247.575,532.96124,-94.03874055854669,7,1,-0.1499820423581287
FOODS_2,TX_2,2016-05-07T00:00:00.000Z,5,,2016,440,4.142964817621001,18,2.342,22.5,247.575,527.5087,87.50871198682216,9,1,0.19888343633368674
FOODS_2,CA_1,2016-05-02T00:00:00.000Z,5,,2016,620,4.227537683955389,18,2.342,20.84,247.575,573.7022,-46.297770439794476,7,0,-0.07467382328999109
FOODS_2,TX_3,2016-04-28T00:00:00.000Z,4,,2016,372,4.137437179609758,17,2.265,23.89,247.906,393.48276,21.482743206103237,8,0,0.057749309693825905
FOODS_2,TX_1,2016-04-30T00:00:00.000Z,4,Pesach End,2016,345,4.142386928125841,17,2.265,24.44,247.906,341.14212,-3.8578945625162646,8,0,-0.011182303079757289
FOODS_2,CA_4,2016-05-21T00:00:00.000Z,5,,2016,404,4.227135674288524,20,2.345,13.88,247.575,385.6236,-18.376407077539795,8,0,-0.04548615613252425
FOODS_2,WI_3,2016-05-12T00:00:00.000Z,5,,2016,647,4.219095470168483,19,2.325,14.72,247.575,510.26514,-136.73485995612015,6,2,-0.21133672327066483
FOODS_2,WI_1,2016-05-09T00:00:00.000Z,5,,2016,783,4.218266324631533,19,2.325,11.94,247.575,629.1626,-153.8374202201834,6,2,-0.19647180104748838
FOODS_2,WI_1,2016-05-06T00:00:00.000Z,5,,2016,610,4.218165822214817,18,2.342,18.34,247.575,613.4395,3.43951579974339,8,0,0.0056385504913826065
FOODS_2,WI_3,2016-04-29T00:00:00.000Z,4,,2016,400,4.218994967751766,17,2.265,7.5,247.906,450.12198,50.12198853651341,9,0,0.12530497134128354
FOODS_2,WI_2,2016-04-28T00:00:00.000Z,4,,2016,724,4.2170351688286765,17,2.265,5.28,247.906,795.7788,71.77880741396928,9,1,0.0991419991905653
FOODS_2,TX_1,2016-04-27T00:00:00.000Z,4,,2016,256,4.134723611063694,17,2.265,24.44,247.906,290.61823,34.61822477101839,8,0,0.1352274405117906
FOODS_2,CA_1,2016-05-08T00:00:00.000Z,5,Mother's day,2016,539,4.227386930330315,18,2.342,17.5,247.575,616.1529,77.15288043861995,9,1,0.14314078003454536
FOODS_2,CA_2,2016-05-22T00:00:00.000Z,5,,2016,835,4.232361804151056,20,2.345,13.61,247.575,473.35403,-361.6459776655241,3,6,-0.43310895528805277
FOODS_2,WI_3,2016-05-19T00:00:00.000Z,5,,2016,431,4.218844214126692,20,2.345,12.78,247.575,377.1127,-53.887306589494585,7,0,-0.1250285535719132
FOODS_2,TX_3,2016-05-04T00:00:00.000Z,5,,2016,345,4.131934666304133,18,2.342,21.39,247.575,450.6301,105.63010797388654,9,1,0.3061742260112653
FOODS_2,CA_2,2016-05-04T00:00:00.000Z,5,,2016,557,4.219798988882621,18,2.342,18.61,247.575,369.312,-187.6879852288181,5,3,-0.3369622715059571
FOODS_2,CA_3,2016-05-02T00:00:00.000Z,5,,2016,741,4.227286425517432,18,2.342,20.84,247.575,764.5658,23.56577664745771,8,0,0.03180266754042876
FOODS_2,CA_3,2016-04-27T00:00:00.000Z,4,,2016,530,4.213718584883752,17,2.265,13.34,247.906,567.98627,37.986293192427866,8,0,0.07167225130646768
FOODS_2,TX_2,2016-05-17T00:00:00.000Z,5,,2016,439,4.143366827886907,20,2.345,23.06,247.575,399.5275,-39.47249190665792,7,0,-0.08991456015184036
FOODS_2,CA_2,2016-05-14T00:00:00.000Z,5,,2016,621,4.229849241336986,19,2.325,16.39,247.575,591.5519,-29.448101499352674,7,0,-0.04742045330008482
FOODS_2,CA_4,2016-05-13T00:00:00.000Z,5,,2016,335,4.227638186372105,19,2.325,17.23,247.575,313.37427,-21.625747257605838,8,0,-0.06455446942568907
FOODS_2,CA_4,2016-05-11T00:00:00.000Z,5,,2016,358,4.227638186372105,19,2.325,17.5,247.575,326.84158,-31.1584266953181,7,0,-0.08703471143943603
FOODS_2,CA_3,2016-05-11T00:00:00.000Z,5,,2016,712,4.229648234706429,19,2.325,17.5,247.575,611.46185,-100.53812194308296,6,1,-0.14120522744815023
FOODS_2,TX_1,2016-05-10T00:00:00.000Z,5,,2016,361,4.143643209532876,19,2.325,25.84,247.575,354.67197,-6.3280234158719395,8,0,-0.017529150736487368
FOODS_2,WI_1,2016-04-26T00:00:00.000Z,4,,2016,472,4.218165822214817,17,2.265,6.94,247.906,494.22238,22.22237200803727,8,0,0.0470812966271976
FOODS_2,WI_3,2016-04-30T00:00:00.000Z,4,Pesach End,2016,557,4.218994967751766,17,2.265,7.5,247.906,473.19415,-83.80585170124897,7,1,-0.15045933878141646
FOODS_2,TX_3,2016-05-13T00:00:00.000Z,5,,2016,500,4.1303768773474285,19,2.325,26.12,247.575,461.2433,-38.75670893789146,7,0,-0.07751341787578292
FOODS_2,CA_2,2016-05-06T00:00:00.000Z,5,,2016,556,4.219798988882621,18,2.342,15.27,247.575,420.5004,-135.49960151430213,6,2,-0.24370431927032757
FOODS_2,WI_1,2016-04-27T00:00:00.000Z,4,,2016,479,4.218165822214817,17,2.265,7.22,247.906,479.1595,0.15948570318204247,8,0,3.3295553900217635E-4
FOODS_2,WI_3,2016-05-08T00:00:00.000Z,5,Mother's day,2016,645,4.219095470168483,18,2.342,11.94,247.575,606.5316,-38.46836984405172,7,0,-0.059640883479149955
FOODS_2,TX_2,2016-05-01T00:00:00.000Z,5,OrthodoxEaster,2016,507,4.137160797551949,17,2.265,22.22,247.575,519.09155,12.091556662930657,8,0,0.023849224187239955
FOODS_2,WI_2,2016-05-21T00:00:00.000Z,5,,2016,850,4.2166331591618125,20,2.345,15.84,247.575,764.6538,-85.34620745043401,7,1,-0.10040730288286354
FOODS_2,WI_1,2016-05-20T00:00:00.000Z,5,,2016,501,4.217763812547952,20,2.345,13.33,247.575,568.26904,67.26901410716266,9,1,0.1342694892358536
FOODS_2,TX_2,2016-05-20T00:00:00.000Z,5,,2016,356,4.143366827886907,20,2.345,22.5,247.575,386.90204,30.902046858830317,8,0,0.08680350241244471
FOODS_2,TX_1,2016-05-16T00:00:00.000Z,5,,2016,368,4.142160797388709,20,2.345,23.06,247.575,386.27576,18.2757436417117,8,0,0.049662346852477446
FOODS_2,CA_1,2016-05-10T00:00:00.000Z,5,,2016,627,4.227386930330315,19,2.325,17.22,247.575,514.3458,-112.65416580890872,6,1,-0.17967171580368216
FOODS_2,WI_3,2016-05-09T00:00:00.000Z,5,,2016,803,4.219095470168483,19,2.325,11.94,247.575,626.70605,-176.29395404380068,5,2,-0.2195441519848078
FOODS_2,WI_3,2016-05-03T00:00:00.000Z,5,,2016,692,4.218994967751766,18,2.342,11.66,247.575,594.06445,-97.93556773401303,6,1,-0.14152538689886277
FOODS_2,WI_2,2016-04-29T00:00:00.000Z,4,,2016,912,4.2170351688286765,17,2.265,7.5,247.906,818.4156,-93.58440651949866,7,1,-0.10261448083278361
FOODS_2,WI_3,2016-05-01T00:00:00.000Z,5,OrthodoxEaster,2016,604,4.218994967751766,17,2.265,10.0,247.575,529.77325,-74.22673726095695,7,1,-0.12289194910754463
FOODS_2,TX_3,2016-05-21T00:00:00.000Z,5,,2016,511,4.141909541047398,20,2.345,24.72,247.575,482.16327,-28.836719712804836,7,0,-0.056431936815665044
FOODS_2,CA_4,2016-05-17T00:00:00.000Z,5,,2016,382,4.227135674288524,20,2.345,22.5,247.575,327.31168,-54.688318378035035,7,0,-0.14316313711527495
FOODS_2,WI_3,2016-05-13T00:00:00.000Z,5,,2016,595,4.219095470168483,19,2.325,10.28,247.575,521.2833,-73.71670383239609,7,1,-0.12389361988638
FOODS_2,CA_1,2016-04-25T00:00:00.000Z,4,,2016,458,4.227562810158609,17,2.265,13.89,247.906,511.0396,53.03960693842657,9,0,0.11580700204896632
FOODS_2,CA_3,2016-05-22T00:00:00.000Z,5,,2016,845,4.232160797520499,20,2.345,13.61,247.575,732.0056,-112.99440813331933,6,1,-0.13372119305718264
FOODS_2,TX_2,2016-05-21T00:00:00.000Z,5,,2016,491,4.143643209532876,20,2.345,24.72,247.575,433.31677,-57.68321970156137,7,0,-0.11748109918851603
FOODS_2,TX_3,2016-05-19T00:00:00.000Z,5,,2016,378,4.141909541047398,20,2.345,20.27,247.575,403.5385,25.538515719368206,8,0,0.06756221089779949
FOODS_2,CA_2,2016-05-15T00:00:00.000Z,5,,2016,881,4.229849241336986,19,2.325,18.34,247.575,617.3398,-263.6601935621927,4,4,-0.29927377248830045
FOODS_2,CA_1,2016-05-13T00:00:00.000Z,5,,2016,545,4.227386930330315,19,2.325,17.23,247.575,453.259,-91.74100650505761,7,1,-0.16833212202762865
FOODS_2,CA_2,2016-05-10T00:00:00.000Z,5,,2016,490,4.220904516664581,19,2.325,17.22,247.575,377.18307,-112.81692625131643,6,1,-0.2302386250026866
FOODS_2,CA_3,2016-04-29T00:00:00.000Z,4,,2016,624,4.213718584883752,17,2.265,17.22,247.906,581.57635,-42.42364144810335,7,0,-0.06798660488478102
FOODS_2,CA_3,2016-04-28T00:00:00.000Z,4,,2016,452,4.213718584883752,17,2.265,16.39,247.906,539.2132,87.21321750729282,9,1,0.19294959625507263
FOODS_2,TX_3,2016-05-08T00:00:00.000Z,5,Mother's day,2016,421,4.1303768773474285,18,2.342,21.11,247.575,528.65485,107.65483505796396,9,1,0.2557121972873253
FOODS_2,CA_2,2016-05-08T00:00:00.000Z,5,Mother's day,2016,629,4.220904516664581,18,2.342,17.5,247.575,533.9681,-95.03190116279904,7,1,-0.15108410359745475
